Jan 12 13:56:46 ViperSD4s-MacBook-Pro-3 login[12753] <Notice>: USER_PROCESS: 12753 ttys021
Jan 12 13:57:05 ViperSD4s-MacBook-Pro-3 login[12753] <Notice>: DEAD_PROCESS: 12753 ttys021
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[1292] <Notice>: DEAD_PROCESS: 1292 ttys009
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[993] <Notice>: DEAD_PROCESS: 993 ttys004
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[1340] <Notice>: DEAD_PROCESS: 1340 ttys010
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[771] <Notice>: DEAD_PROCESS: 771 ttys000
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[1394] <Notice>: DEAD_PROCESS: 1394 ttys011
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[50093] <Notice>: DEAD_PROCESS: 50093 ttys018
Jan 12 14:11:04 ViperSD4s-MacBook-Pro-3 login[1400] <Notice>: DEAD_PROCESS: 1400 ttys012
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[848] <Notice>: DEAD_PROCESS: 848 ttys001
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[1103] <Notice>: DEAD_PROCESS: 1103 ttys006
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[881] <Notice>: DEAD_PROCESS: 881 ttys002
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[1418] <Notice>: DEAD_PROCESS: 1418 ttys013
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[933] <Notice>: DEAD_PROCESS: 933 ttys003
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[1050] <Notice>: DEAD_PROCESS: 1050 ttys005
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[1217] <Notice>: DEAD_PROCESS: 1217 ttys008
Jan 12 14:11:05 ViperSD4s-MacBook-Pro-3 login[1194] <Notice>: DEAD_PROCESS: 1194 ttys007
Jan 12 14:11:07 ViperSD4s-MacBook-Pro-3 sessionlogoutd[13315] <Notice>: DEAD_PROCESS: 231 console
Jan 12 14:11:08 ViperSD4s-MacBook-Pro-3 loginwindow[13321] <Notice>: USER_PROCESS: 13321 console
Jan 12 14:15:05 ViperSD4s-MacBook-Pro-3 halt[13510] <Notice>: SHUTDOWN_TIME: 1705054505 661675
Jan 12 14:25:22 localhost bootlog[0] <Notice>: BOOT_TIME 1705055122 679260
Jan 12 14:25:53 ViperSD4s-MacBook-Pro-3 loginwindow[191] <Notice>: USER_PROCESS: 191 console
Jan 12 14:36:12 ViperSD4s-MacBook-Pro-3 login[1721] <Notice>: USER_PROCESS: 1721 ttys000
Jan 12 14:36:13 ViperSD4s-MacBook-Pro-3 login[1750] <Notice>: USER_PROCESS: 1750 ttys001
Jan 12 14:36:13 ViperSD4s-MacBook-Pro-3 login[1785] <Notice>: USER_PROCESS: 1785 ttys002
Jan 12 14:36:13 ViperSD4s-MacBook-Pro-3 login[1805] <Notice>: USER_PROCESS: 1805 ttys003
Jan 12 14:36:13 ViperSD4s-MacBook-Pro-3 login[1904] <Notice>: USER_PROCESS: 1904 ttys004
Jan 12 14:36:14 ViperSD4s-MacBook-Pro-3 login[1986] <Notice>: USER_PROCESS: 1986 ttys005
Jan 12 14:36:14 ViperSD4s-MacBook-Pro-3 login[2019] <Notice>: USER_PROCESS: 2019 ttys006
Jan 12 14:36:14 ViperSD4s-MacBook-Pro-3 login[2083] <Notice>: USER_PROCESS: 2083 ttys007
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2094] <Notice>: USER_PROCESS: 2094 ttys008
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2099] <Notice>: USER_PROCESS: 2099 ttys009
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2153] <Notice>: USER_PROCESS: 2153 ttys010
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2205] <Notice>: USER_PROCESS: 2205 ttys011
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2230] <Notice>: USER_PROCESS: 2230 ttys012
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2260] <Notice>: USER_PROCESS: 2260 ttys013
Jan 12 14:36:15 ViperSD4s-MacBook-Pro-3 login[2364] <Notice>: USER_PROCESS: 2364 ttys014
Jan 15 16:44:11 ViperSD4s-MacBook-Pro-3 login[44458] <Notice>: USER_PROCESS: 44458 ttys018
Jan 17 12:13:15 ViperSD4s-MacBook-Pro-3 login[96479] <Notice>: USER_PROCESS: 96479 ttys020
Jan 26 20:58:30 ViperSD4s-MacBook-Pro-3 login[23769] <Notice>: USER_PROCESS: 23769 ttys021
Jan 26 21:12:04 ViperSD4s-MacBook-Pro-3 login[23769] <Notice>: DEAD_PROCESS: 23769 ttys021
Jan 26 21:12:13 ViperSD4s-MacBook-Pro-3 login[25413] <Notice>: USER_PROCESS: 25413 ttys021
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[44458] <Notice>: DEAD_PROCESS: 44458 ttys018
Feb  1 22:35:06 ViperSD4s-MacBook-Pro-3 login[2019] <Notice>: DEAD_PROCESS: 2019 ttys006
